1992	-13.6	-26.2	-20.0	-12.1	-5.3	0.7	4.6	4.1	1.6	-0.1	-7.6	-12.0	-6.89				
1993	-21.9	-22.0	-25.2	-12.8	-3.7	3.2	6.7	5.0	99	0.1	-7.9	-13.0	-7.34				
1994	-18.0	-17.5	-22.3	-9.3	0.3	2.5	5.9	5.2	1.9	-2.5	-6.3	-12.4	-6.09				
1995	-21.0	-22.0	-22.8	-7.1	1.4	5.0	7.3	5.0	3.7	-3.6	-2.4	-7.8	-5.74				
1996	-12.5	-15.4	-16.3	-9.0	-1.7	1.4	4.9	4.4	1.6	-3.0	-6.2	-6.0	-4.97				
1997	-8.5	-17.9	-16.8	-10.9	-0.8	5.4	4.3	4.6	2.0	-1.4	-5.2	-6.5	-4.27				
1998	-8.8	-19.3	-16.9	-6.1	-0.8	3.9	6.8	6.1	3.4	-1.9	-4.6	-5.1	-3.72				
1999	-11.4	-18.0	-16.6	-6.0	-4.2	2.5	7.7	6.1	1.8	-2.3	-6.5	-7.7	-4.33				
2000	-11.8	-16.0	-16.1	-3.7	-1.7	4.9	6.7	5.9	3.8	-2.0	-3.7	-5.9	-3.45				
2001	-11.8	-15.3	-11.9	-5.8	-1.8	3.5	7.1	7.4	3.9	0.0	-5.4	-6.1	-3.00				
2002	-7.5	-19.0	-16.5	-9.4	1.2	4.2	6.3	5.6	99	-0.7	-2.7	-5.3	-3.33				
2003	-6.0	-12.8	-9.6	-7.1	0.0	5.9	6.5	7.0	4.2	1.1	-4.6	-6.2	-1.72				
2004	-8.5	-9.7	-13.8	-7.3	1.4	4.6	5.8	6.5	3.1	0.2	-4.0	-10.9	-2.32				
2005	-11.6	-9.8	-5.9	-5.7	-0.7	5.2	7.3	6.9	2.2	-2.0	-3.1	-6.6	-2.34				
2006	-13.5	-10.3	-7.7	-7.5	0.5	3.6	6.5	7.2	4.3	-0.6	-6.3	-8.5	-2.53				
2007	-9.5	-6.3	-11.1	-8.4	-0.9	4.3	8.1	7.1	2.6	-2.2	-5.1	-9.6	-2.49				
2008	-15.2	-16.9	-13.0	-6.0	99	4.7	99	6.2	2.9	-2.2	-5.3	-9.1	-3.81				
2009	-8.5	99	99	99	99	4.3	7.9	7.7	2.6	-2.0	-7.0	-4.0	-3.35				
2010	-6.6	-5.2	-7.5	-3.7	2.0	5.0	7.5	8.3	5.4	0.5	-1.7	-2.5	0.00				
2011	-6.8	-9.4	-12.9	-13.6	-2.1	4.4	8.5	7.4	3.1	-2.3	-5.9	-9.1	-2.67
2012	-12.0	-13.1	-17.3	-5.8	0.9	7.2	99	99	4.6
