1926	99	99	99	99	99	99	99	99	99	99	99	10.1	99				
1927	9.3	10.4	14.5	14.5	17.7	21.1	23.5	24.7	22.5	18.5	14.1	12.7	16.74				
1928	10.8	11.8	14.0	15.1	17.0	21.1	24.5	25.1	23.1	19.5	14.8	11.9	17.46				
1929	9.6	12.1	11.9	15.1	17.8	21.9	23.9	23.5	22.4	18.9	14.7	13.6	16.98				
1930	11.3	9.9	13.5	14.3	18.5	21.2	24.2	24.7	23.3	21.1	16.6	13.9	17.68				
1931	99	99	99	99	99	99	99	99	99	99	99	99	99				
1932	99	99	99	99	99	99	99	99	99	99	99	99	99				
1933	99	99	99	99	99	99	99	99	99	99	99	99	99				
1934	99	99	99	99	99	99	99	99	99	99	99	99	99				
1935	99	99	99	99	99	99	99	99	99	99	99	99	99				
1936	99	99	99	99	99	99	99	99	99	99	99	99	99				
1937	99	99	99	99	99	99	99	99	99	99	99	99	99				
1938	99	99	99	99	99	99	99	99	99	99	99	99	99				
1939	12.5	10.6	99	99	99	99	99	99	99	99	14.3	11.6	99				
1940	10.1	12.2	14.3	15.5	18.2	20.5	23.4	24.7	21.9	17.1	13.8	10.3	16.94				
1941	9.5	12.3	13.1	14.7	16.8	21.5	24.7	24.3	21.1	17.9	13.0	10.0	16.60				
1942	10.7	8.5	14.1	15.6	19.0	22.6	24.1	23.9	22.0	20.2	14.2	11.5	17.07				
1943	11.7	10.9	11.8	15.4	19.9	22.3	24.8	25.5	23.0	18.3	13.1	10.5	17.35				
1944	9.4	8.6	11.5	16.5	19.1	22.2	24.3	25.4	22.5	17.2	14.8	10.4	16.83				
1945	7.9	11.3	11.9	17.0	19.1	22.5	25.1	24.1	23.2	19.1	15.6	12.5	17.27				
1946	9.0	11.3	12.5	14.8	17.1	21.0	23.9	25.9	23.6	20.6	13.9	10.5	17.18				
1947	9.7	11.9	15.0	14.6	17.5	22.7	25.6	25.5	22.4	19.1	16.7	10.9	17.60				
1948	12.6	12.4	13.6	15.2	18.1	21.5	22.7	25.2	22.2	18.7	14.8	12.7	17.32				
1949	10.2	10.8	11.5	15.3	17.4	22.2	25.4	25.7	23.7	20.1	15.6	12.0	17.55				
1950	10.2	12.6	13.2	14.3	17.7	22.7	25.8	26.4	23.3	19.3	16.9	10.7	17.87				
1951	10.8	11.5	13.6	14.3	17.1	22.3	24.7	24.7	23.6	17.1	14.1	12.0	17.04				
1952	9.0	10.5	15.8	15.6	19.2	24.3	26.6	26.6	22.8	20.2	15.1	11.9	18.14				
1953	9.1	10.2	11.8	15.8	20.6	21.5	25.3	25.8	23.9	18.3	15.0	12.8	17.43				
1954	9.5	10.1	13.8	13.4	18.3	22.2	24.3	24.5	23.5	19.5	16.9	12.6	17.40				
1955	14.6	13.0	12.9	16.5	20.5	23.4	26.7	26.4	23.6	19.3	15.1	13.8	18.72				
1956	11.6	7.3	13.2	15.1	18.6	21.3	25.0	26.6	23.5	18.4	12.4	10.0	17.23				
1957	8.6	13.7	15.4	14.8	18.3	21.8	25.4	26.4	23.7	17.9	13.0	10.3	17.42				
1958	10.7	13.2	15.0	14.8	20.3	23.1	24.9	26.4	25.0	18.3	13.8	12.9	17.98				
1959	11.1	10.6	14.4	16.8	18.0	22.5	26.1	26.1	23.1	18.9	14.4	12.6	17.91				
1960	10.9	12.5	15.1	16.1	19.6	23.2	25.4	26.0	23.6	18.0	15.6	10.3	18.22				
1961	10.6	13.4	13.1	18.5	20.8	22.9	25.8	25.1	23.9	19.2	14.4	12.7	18.17				
1962	12.0	11.6	13.8	16.7	19.8	21.4	26.2	26.6	25.5	20.3	13.0	10.3	18.30				
1963	10.7	10.7	14.6	16.2	18.2	22.5	25.6	25.6	22.0	19.1	16.1	11.6	17.63				
1964	10.4	12.7	15.1	15.8	21.2	23.8	26.1	26.2	25.4	19.4	14.8	10.9	18.54				
1965	10.6	10.0	14.9	16.4	20.5	23.9	25.8	25.6	21.8	19.2	14.3	12.9	17.82				
1966	13.8	14.2	12.6	17.5	19.1	22.5	25.0	26.4	23.9	18.4	12.6	12.6	18.24				
