"","Hw","Q.Hw"
"1",0.900510346333443,0.988587905040595
"2",0.906788197439999,1.57278871868047
"3",0.908216695785868,3.71620338701929
"4",0.894785644509364,-1.9769441280541
"5",0.905564894867319,2.37112850771749
"6",0.9124915685079,2.02432080000094
"7",0.890175542206283,-2.60913269728899
"8",0.879311477941858,-5.92205869759172
"9",0.903583122328688,2.19451122944459
"10",0.893986231770376,-1.68656257187532
"11",0.909448135887914,3.81086616379637
"12",0.902297526802537,1.17378804599196
"13",0.909765603246688,4.54576405906531
"14",0.877956905539313,-6.04636074508485
"15",0.89272357847956,-2.65955954116993
"16",0.907160890217782,2.43561202965064
"17",0.895945830026365,-1.13490263279108
"18",0.901379919780974,0.384187991926023
"19",0.887855537321091,-2.98328197954984
"20",0.895783265479032,-0.621470557847496
"21",0.901274696480725,1.70283228008657
"22",0.870507899707654,-5.34814181593886
"23",0.896015291731799,-0.540189171654363
"24",0.881632065435568,-4.70848710427501
"25",0.888579787655341,-3.01404701271313
"26",0.884602534549157,-3.25667750139777
"27",0.908238805597891,1.70627894120199
"28",0.89881511891086,-1.93936510578138
"29",0.895633099702922,-1.57943080704284
"30",0.880587620110026,-4.6776393671668
"31",0.909426661056496,2.02275506232372
"32",0.89163014378395,0.392910054083579
"33",0.925967666733781,8.00284492201354
"34",0.906026212624518,1.64523028404431
"35",0.89672765235691,-1.46097666827273
"36",0.901557632810542,-0.405638274363652
"37",0.909692113701733,2.28112967634997
"38",0.859626777682109,-7.25739223888626
"39",0.898666137144942,-0.603933183672708
"40",0.905913833332689,0.725960247285231
"41",0.900667067212247,1.65074686482124
"42",0.902566271108742,-0.229924993646983
"43",0.889792453712634,-4.68752416376291
"44",0.908908037977648,3.26299921184309
"45",0.89672403539672,0.273207670257948
"46",0.911696336886381,2.70160101824619
"47",0.917395994507535,6.01709046325955
"48",0.892193324178042,-3.04050800307198
"49",0.893655237023419,-2.280721988208
"50",0.891511837683345,-1.11536627423679
"51",0.8902569845416,-2.8991623076685
"52",0.877138665227581,-4.97389873333012
"53",0.911217177482785,1.99167306266653
"54",0.904139553620419,1.19529004765557
"55",0.886843871037177,-2.41023056800389
"56",0.885803698728499,-3.08177528237761
"57",0.901169126888388,-0.625441841688675
"58",0.915458499950043,3.58951394021387
"59",0.912085405767477,3.92726204760081
"60",0.911953206461167,3.89710798282978
"61",0.89165229686576,-1.96866246888403
"62",0.896601656932891,-0.19788332573864
"63",0.925200986448362,10.7000899116741
"64",0.898065978379451,0.814238090726806
"65",0.877922295392152,-3.40669081311154
"66",0.888953213561161,-3.0642447179707
"67",0.88806492225734,-3.43691711617076
"68",0.907252002645169,2.09057336074275
"69",0.885852318953427,-3.32100570478746
"70",0.868259735529631,-6.20239686564209
"71",0.869958129072083,-6.54752899661487
"72",0.890827146851025,-2.00927304766467
"73",0.903699478424587,0.896292732033357
"74",0.904000775792835,1.0202804767016
"75",0.904603223596497,2.41646052627143
