"","Mu_c","Mu_ML","Sigma_c","Sigma_ML","H_c","H_ML","Alpha_c","Q_Stat","Mean","Sd"
"1",-0.115559494769534,-0.127486624877598,0.931087692931685,0.938455858284188,0.715810370257718,0.709428517667472,1.99711225127694,-2.28343313129861,-0.118734618338287,0.968942044194712
"2",0.027824750621197,0.0173374458142668,0.995036276781514,0.969161356135228,0.658508394997586,0.687320688057817,2.0012850002468,0.13930622295754,0.0233564466159332,0.984687733614542
"3",0.122430183916332,0.100118627369425,0.993840693144109,1.00899029194664,0.71323767450706,0.701138207168802,2.00365047534999,0.236631158425114,0.119886573099092,1.00454172253044
"4",-0.0768280400628609,-0.0867533400461851,1.01229150802589,0.99746218308123,0.695063289776588,0.706200825951562,1.99948172771907,-0.079335953472143,-0.0725592156255851,0.998879166720388
"5",0.0233625977816369,0.0136719349250325,0.952315396957382,0.952662363164702,0.684765728467172,0.691544761754395,1.99950110904325,-0.794202065203904,0.019488089661211,0.976271011580705
"6",-0.00679144005496859,0.0172527186752345,0.960274753889864,0.961471671224959,0.691778112000194,0.696172699262197,1.99591746270014,-0.853274212864457,-0.00804532609346905,0.980465367223137
"7",-0.285543153761939,-0.289541137690717,0.991587693265004,1.00788650014853,0.706003048657143,0.693215633028169,1.99736023921885,0.631611165618172,-0.283825924430644,1.00417031199576
"8",0.0741859368317405,0.0855822900985397,1.07234649221203,1.07838689054161,0.697664157634011,0.696616502541262,1.99897114655454,2.90070721868781,0.0769932560721653,1.03867826843001
"9",-0.0835577649616406,-0.0864456988250483,0.99463207449175,0.990547989857819,0.673237512629515,0.677668454759312,1.99089880082706,0.951377284933742,-0.0816395901156273,0.995500076030927
"10",-0.00753628909893235,-0.00562788010676168,1.01275040029746,0.986782915884972,0.659356433560464,0.685168091937226,2.00373389741508,0.738540083895767,-0.00942927453731665,0.99361063618176
"11",0.0427310378193267,0.0427149922944385,0.988302636984812,0.968958074097361,0.67549042804774,0.706250256563175,2.00575214186638,-0.598270910561462,0.0411373871825065,0.984601597303284
"12",-0.10064496947163,-0.102983269856835,1.01069788150639,1.00587855984593,0.714561524712888,0.722996812696086,2.00105112586368,-0.471287711713339,-0.0985600876971971,1.00317604456731
"13",0.0747760941615735,0.083505841270463,0.968129293584986,0.945242046967756,0.670601986766902,0.695886848728699,1.99451678505955,-0.987577563781704,0.0775258337336834,0.972460346770313
"14",-0.033554815745435,-0.0449136260693607,0.95947779644435,0.96219585675209,0.691302827495897,0.693710676462278,1.99804010240769,-0.581377156078329,-0.0327095165458206,0.981085205552048
"15",0.127975894518544,0.137772125784098,0.951786100915003,0.935392794335894,0.666734488260783,0.68297615854375,1.99687337368882,-0.856025759804106,0.125558012113999,0.967321800382838
"16",-0.0988895457999682,-0.112292671274536,0.995631698948887,1.01477322652434,0.722081928367961,0.709184464747527,1.99387308976987,0.0297142938348582,-0.0971224874857035,1.00749720463971
"17",0.00407555796258004,-0.00923157771523381,0.999707162571822,0.991616595302861,0.696317957144781,0.709275468278832,2.00354162994342,-0.228929232013647,0.00106595445397761,0.99599526073862
"18",0.0429532199618387,0.0472369874104872,0.981157591541521,0.974284113546225,0.664391148947628,0.681497531412785,2.00058350797415,0.526191970035503,0.043645250250011,0.987298633781354
"19",0.038543733157314,0.0254000851104758,1.0759239131047,1.07786260472675,0.699505189382111,0.702025151624299,1.99991247812792,2.6629410394755,0.0409901505457271,1.03834417892307
"20",0.226263471229604,0.231527887825475,0.928664759854954,0.927767188326144,0.678829835773673,0.67910845670121,2.00065322718867,-1.21711299274358,0.225560847702168,0.963429125882444
"21",0.0799074842969737,0.0713710282476009,0.975153611219154,0.986451677631604,0.694668513407078,0.690727150884846,2.00079002650997,0.29418033048739,0.0800412751271693,0.993413277251901
"22",-0.0545541264201508,-0.0604491662512311,0.977133999030643,0.976134092982651,0.686807487730474,0.691527300962977,1.99852572106457,-0.396945185358205,-0.0534741712592333,0.988217450408643
"23",0.0737912218792904,0.071949361862801,0.980710874573298,0.986459234315174,0.703822497679235,0.702724056946483,1.99683084385187,-0.301384525648432,0.0716458402785626,0.993454890017192
"24",0.0986146388870482,0.0717360155290312,1.04458212847608,1.03689554194619,0.69384686538201,0.700743204260269,1.999990077898,1.15963113315227,0.095870448328326,1.01824922629142
"25",0.0183523458264022,0.0210179728208288,1.026065138491,1.03521006770431,0.708024822168883,0.701282598461194,2.00358628677759,1.04360160154353,0.0187949874078192,1.01770476442529
"26",-0.125803750547278,-0.126575787540476,0.968722515709474,0.973579590634564,0.714589145618334,0.717683415063955,1.99806676480889,-1.19808910560276,-0.123160537316519,0.986942224336136
"27",-0.0635260097156023,-0.072467531031902,1.01139372387036,0.999624817132081,0.679205153137062,0.692299460395414,2.00028863932016,0.93873090302014,-0.0638466224549804,1.00002526084522
"28",0.100452768876299,0.10493453314955,0.909664767653347,0.893630360564293,0.651579218441514,0.675182506956245,1.99523987485535,-1.87447993387649,0.102997108241665,0.94555467518854
"29",-0.053381524550294,-0.049484082676016,1.03097859534847,1.04321766055171,0.710231719246548,0.700601763007434,1.99527207023539,1.38469359118278,-0.0548303979954595,1.02162171713931
"30",0.241235184508834,0.259351779625048,1.07093713967152,1.05758705525525,0.719732636403325,0.738761112161518,1.99802402566165,0.442698602405378,0.243643354389897,1.02852770271369
"31",-0.28002877061463,-0.276172518966524,0.964084414878543,0.945857947209954,0.668767248267178,0.68883747307811,2.00258861661589,-0.494220302126169,-0.27741843448341,0.972794716106292
"32",-0.0453548123494113,-0.0489706377334598,1.01705796636221,1.02991845318016,0.724754396464581,0.714448334442714,1.99830739840388,-0.215997647217533,-0.0453304109066515,1.01509625757111
"33",-0.00535761595222017,-0.00999986326021161,0.948434249403661,0.95958600399392,0.696026226320393,0.690298379623325,1.99605913716396,-0.771215717569918,-0.011804931004804,0.979827932400844
"34",0.178260865475492,0.180681510891429,1.04432848627201,1.04750178654265,0.704175764915631,0.705049105845044,1.99907614260489,1.33925712891266,0.176845420383563,1.02372412128
"35",-0.107979240460788,-0.0956533054898176,0.951863817772343,0.962992742748092,0.710791421217781,0.705862489296917,1.99852224108139,-1.34420038949818,-0.107580929592594,0.981494850012803
"36",-0.103275710964627,-0.106691655336978,0.998020914589884,0.973199837056532,0.660901533152402,0.692567497536599,2.0008824055969,0.0728115010025677,-0.104462831273101,0.986753115148339
"37",-0.113230973242801,-0.114912934994127,0.90382666056965,0.881605277309329,0.65392490814541,0.669517967091084,2.00335128775358,-2.22954028253507,-0.112737285733494,0.939170679185602
