1930	5.8	9.4	8.4	15.9	21.3	23.1	26.7	23.9	23.7	14.2	8.4	2.8	15.52				
1931	4.9	7.0	7.2	13.8	18.7	24.5	27.2	24.2	24.1	17.4	14.0	9.4	15.48				
1932	10.2	9.9	8.5	14.8	19.4	24.4	26.7	25.0	21.3	16.1	8.0	7.2	16.14				
1933	8.7	6.0	9.8	14.5	21.9	24.8	24.4	23.9	23.9	15.7	9.7	8.0	15.87				
1934	6.3	1.3	7.8	14.5	18.9	24.5	25.7	25.0	22.9	15.5	11.1	4.8	15.12				
1935	4.6	5.8	13.0	14.2	19.1	24.4	25.4	25.1	21.3	16.0	11.4	1.3	15.42				
1936	2.3	3.7	11.9	13.2	21.7	24.3	26.3	25.4	22.7	16.8	8.9	6.4	14.88				
1937	8.8	5.5	9.3	14.2	20.1	24.8	25.2	25.2	20.0	13.8	8.0	4.7	15.11				
1938	4.9	8.7	13.2	15.3	20.3	22.7	24.8	25.9	21.9	16.2	11.7	5.3	15.86				
1939	6.8	8.9	12.1	14.7	19.7	26.2	25.4	25.0	23.4	17.7	8.8	6.4	16.17				
1940	-1.2	5.7	8.3	14.2	19.0	24.8	25.1	24.4	21.0	16.3	10.2	7.4	14.52				
1941	4.9	3.5	7.0	16.9	21.3	24.1	25.7	25.6	23.6	19.8	10.7	7.5	15.87				
1942	4.8	3.7	10.9	16.9	20.5	25.0	26.4	24.5	22.0	16.5	10.9	4.4	15.80				
1943	5.8	7.3	8.9	14.5	21.0	26.5	25.3	26.1	20.1	15.1	9.8	5.7	15.40				
1944	5.3	7.4	9.7	14.7	22.2	26.2	24.3	23.9	22.0	15.5	9.0	3.2	15.49				
1945	4.7	7.1	15.5	16.8	18.3	24.8	25.2	24.3	23.2	15.3	10.7	2.3	15.76				
1946	5.4	7.4	14.1	16.1	19.0	24.0	24.5	23.4	21.0	16.0	12.9	7.8	15.51				
1947	7.3	2.3	5.9	16.4	20.3	23.6	23.7	25.5	22.2	17.9	8.2	5.5	15.09				
1948	1.6	6.0	11.8	16.8	20.0	24.3	26.2	24.4	20.5	14.1	12.1	7.3	15.27				
1949	9.7	9.5	10.5	13.8	20.1	24.4	26.2	24.2	20.0	17.7	9.0	6.2	16.03				
1950	10.8	7.9	8.1	14.1	20.7	24.2	24.3	23.9	20.6	17.4	8.1	3.0	15.52				
1951	4.8	6.4	9.9	14.4	19.1	23.8	25.4	25.6	21.4	17.2	6.9	6.0	14.82				
1952	7.9	6.7	9.4	14.5	20.2	26.1	25.8	23.8	20.4	13.1	9.7	4.8	15.30				
1953	7.3	7.4	10.6	14.4	22.5	24.0	25.6	24.6	20.8	16.7	9.8	5.3	15.71				
1954	5.3	8.2	9.0	16.7	16.9	24.2	26.0	26.2	24.3	16.8	8.2	4.5	15.59				
1955	4.2	6.8	11.2	17.3	21.4	21.9	26.5	26.4	22.5	15.2	9.3	4.0	15.60				
1956	4.1	7.9	9.8	13.9	20.2	24.0	25.6	25.7	20.2	16.5	9.2	10.8	15.09				
1957	5.9	9.0	9.4	16.9	20.4	24.1	25.8	24.7	22.1	13.3	10.8	6.4	16.10				
1958	2.0	1.8	7.3	15.0	20.3	23.7	25.5	25.0	21.6	14.6	11.5	3.3	14.56				
1959	4.0	6.8	8.7	15.8	21.3	24.1	25.2	25.7	21.9	16.4	9.6	6.0	15.23				
1960	4.9	5.0	3.4	16.4	19.0	23.8	25.2	25.6	22.2	16.7	10.1	2.8	14.86				
1961	2.5	7.1	10.7	10.8	16.7	21.8	24.3	24.0	23.2	15.8	12.6	5.0	14.36				
1962	3.2	7.3	8.1	13.8	22.7	22.8	25.0	24.1	20.9	16.1	8.0	2.4	14.75				
1963	2.0	2.2	11.4	16.3	19.5	23.2	24.6	25.2	20.3	16.7	10.6	1.1	14.53				
1964	4.4	3.6	9.7	15.0	20.1	24.5	24.0	23.0	20.7	12.3	11.8	6.4	14.18				
1965	4.3	6.0	7.2	15.9	22.0	21.9	24.4	24.5	21.8	14.3	9.8	5.7	14.87				
1966	1.2	4.7	9.1	13.8	18.8	22.3	25.4	24.1	20.5	13.4	9.2	4.3	14.02				
