2009-5-1 0:00,2009,5,1,0:00,-20.50,,-22.50,,84.00,,34.00,,19.00,,,,100.69,,,,-31.00,,NA
2009-5-1 1:00,2009,5,1,1:00,-20.30,,-22.30,,84.00,,28.00,,4.00,,,,100.65,,,,,,NA
2009-5-1 2:00,2009,5,1,2:00,-20.10,,-22.20,,83.00,,28.00,,2.00,,,,100.59,,,,,,NA
2009-5-1 3:00,2009,5,1,3:00,-19.80,,-21.70,,85.00,,33.00,,7.00,,,,100.52,,,,,,NA
2009-5-1 4:00,2009,5,1,4:00,-19.90,,-21.90,,84.00,,26.00,,4.00,,,,100.50,,,,,,NA
2009-5-1 5:00,2009,5,1,5:00,-19.70,,-21.60,,85.00,,32.00,,6.00,,,,100.45,,,,,,NA
2009-5-1 6:00,2009,5,1,6:00,-19.50,,-21.50,,84.00,,26.00,,7.00,,,,100.39,,,,,,NA
2009-5-1 7:00,2009,5,1,7:00,-18.70,,-20.60,,85.00,,27.00,,4.00,,,,100.33,,,,,,NA
2009-5-1 8:00,2009,5,1,8:00,-17.70,,-19.90,,83.00,,0.00,,0.00,,,,100.25,,,,,,NA
2009-5-1 9:00,2009,5,1,9:00,-18.80,,-20.90,,83.00,,6.00,,7.00,,,,100.18,,,,,,NA
2009-5-1 10:00,2009,5,1,10:00,-18.60,,-20.70,,83.00,,8.00,,6.00,,,,100.10,,,,,,NA
2009-5-1 11:00,2009,5,1,11:00,-18.70,,-20.90,,83.00,,8.00,,7.00,,,,100.03,,,,,,NA
2009-5-1 12:00,2009,5,1,12:00,-18.50,,-20.80,,82.00,,8.00,,6.00,,,,99.95,,,,,,NA
2009-5-1 13:00,2009,5,1,13:00,-18.50,,-20.90,,81.00,,6.00,,4.00,,,,99.89,,,,,,NA
2009-5-1 14:00,2009,5,1,14:00,-16.90,,-20.60,,73.00,,19.00,,2.00,,,,99.85,,,,,,NA
2009-5-1 15:00,2009,5,1,15:00,-18.00,,-21.40,,75.00,,8.00,,2.00,,,,99.81,,,,,,NA
2009-5-1 16:00,2009,5,1,16:00,-17.70,,-20.80,,77.00,,0.00,,0.00,,,,99.80,,,,,,NA
2009-5-1 17:00,2009,5,1,17:00,-18.60,,-21.90,,75.00,,29.00,,4.00,,,,99.78,,,,,,NA
2009-5-1 18:00,2009,5,1,18:00,-19.10,,-21.70,,80.00,,32.00,,7.00,,,,99.79,,,,,,NA
2009-5-1 19:00,2009,5,1,19:00,-18.40,,-20.60,,83.00,,27.00,,6.00,,,,99.80,,,,,,NA
2009-5-1 20:00,2009,5,1,20:00,-18.50,,-20.60,,83.00,,25.00,,6.00,,,,99.80,,,,,,NA
2009-5-1 21:00,2009,5,1,21:00,-19.50,,-22.20,,79.00,,27.00,,6.00,,,,99.80,,,,,,NA
2009-5-1 22:00,2009,5,1,22:00,-19.50,,-22.40,,78.00,,27.00,,4.00,,,,99.75,,,,,,NA
2009-5-1 23:00,2009,5,1,23:00,-18.10,,-20.70,,80.00,,0.00,,0.00,,,,99.70,,,,,,NA
2009-5-2 0:00,2009,5,2,0:00,-18.40,,-21.20,,79.00,,9.00,,4.00,,,,99.68,,,,,,NA
2009-5-2 1:00,2009,5,2,1:00,-17.80,,-21.00,,76.00,,7.00,,2.00,,,,99.65,,,,,,NA
2009-5-2 2:00,2009,5,2,2:00,-20.20,,-22.80,,80.00,,27.00,,4.00,,,,99.63,,,,,,NA
2009-5-2 3:00,2009,5,2,3:00,-18.80,,-21.30,,81.00,,5.00,,4.00,,,,99.65,,,,,,NA
2009-5-2 4:00,2009,5,2,4:00,-19.10,,-21.50,,81.00,,6.00,,2.00,,,,99.66,,,,,,NA
2009-5-2 5:00,2009,5,2,5:00,-19.20,,-21.90,,79.00,,0.00,,0.00,,,,99.65,,,,,,NA
2009-5-2 6:00,2009,5,2,6:00,-19.70,,-21.90,,83.00,,35.00,,4.00,,,,99.66,,,,,,NA
2009-5-2 7:00,2009,5,2,7:00,-19.70,,-22.00,,82.00,,0.00,,0.00,,,,99.64,,,,,,NA
2009-5-2 8:00,2009,5,2,8:00,-19.30,,-21.10,,86.00,,7.00,,6.00,,,,99.65,,,,,,NA
2009-5-2 9:00,2009,5,2,9:00,-18.80,,-20.90,,83.00,,10.00,,4.00,,,,99.64,,,,,,NA
2009-5-2 10:00,2009,5,2,10:00,-17.30,,-19.40,,84.00,,9.00,,4.00,,,,99.60,,,,,,NA
2009-5-2 11:00,2009,5,2,11:00,-17.40,,-19.40,,84.00,,8.00,,4.00,,,,99.59,,,,,,NA
2009-5-2 12:00,2009,5,2,12:00,-16.80,,-18.90,,84.00,,9.00,,4.00,,,,99.53,,,,,,NA
2009-5-2 13:00,2009,5,2,13:00,-16.50,,-18.50,,84.00,,11.00,,2.00,,,,99.50,,,,,,NA
2009-5-2 14:00,2009,5,2,14:00,-15.90,,-17.60,,87.00,,7.00,,6.00,,,,99.45,,,,,,NA
2009-5-2 15:00,2009,5,2,15:00,-15.80,,-17.50,,87.00,,6.00,,7.00,,,,99.43,,,,,,NA
2009-5-2 16:00,2009,5,2,16:00,-15.60,,-17.30,,87.00,,31.00,,4.00,,,,99.40,,,,,,NA
2009-5-2 17:00,2009,5,2,17:00,-15.80,,-17.60,,86.00,,2.00,,4.00,,,,99.37,,,,,,NA
2009-5-2 18:00,2009,5,2,18:00,-16.10,,-17.80,,87.00,,32.00,,6.00,,,,99.33,,,,,,NA
2009-5-2 19:00,2009,5,2,19:00,-16.50,,-18.20,,87.00,,35.00,,6.00,,,,99.29,,,,,,NA
2009-5-2 20:00,2009,5,2,20:00,-17.00,,-18.70,,87.00,,34.00,,6.00,,,,99.23,,,,,,NA
2009-5-2 21:00,2009,5,2,21:00,-17.70,,-19.50,,86.00,,2.00,,6.00,,,,99.22,,,,,,NA
2009-5-2 22:00,2009,5,2,22:00,-18.10,,-19.90,,86.00,,32.00,,7.00,,,,99.17,,,,,,NA
2009-5-2 23:00,2009,5,2,23:00,-18.50,,-20.40,,85.00,,29.00,,7.00,,,,99.12,,,,,,NA
2009-5-3 0:00,2009,5,3,0:00,-19.30,,-21.20,,85.00,,29.00,,7.00,,,,99.08,,,,,,NA
2009-5-3 1:00,2009,5,3,1:00,-19.90,,-21.90,,84.00,,30.00,,6.00,,,,99.04,,,,,,NA
2009-5-3 2:00,2009,5,3,2:00,-19.90,,-21.90,,84.00,,28.00,,4.00,,,,99.00,,,,,,NA
2009-5-3 3:00,2009,5,3,3:00,-20.80,,-23.00,,82.00,,28.00,,7.00,,,,98.97,,,,,,NA
2009-5-3 4:00,2009,5,3,4:00,-21.50,,-23.80,,82.00,,27.00,,6.00,,,,98.94,,,,,,NA
2009-5-3 5:00,2009,5,3,5:00,-21.40,,-23.60,,82.00,,27.00,,7.00,,,,98.93,,,,,,NA
2009-5-3 6:00,2009,5,3,6:00,-21.60,,-23.90,,82.00,,27.00,,9.00,,,,98.90,,,,,,NA
2009-5-3 7:00,2009,5,3,7:00,-20.00,,-22.10,,83.00,,27.00,,6.00,,,,98.87,,,,,,NA
2009-5-3 8:00,2009,5,3,8:00,-16.20,,-17.90,,87.00,,0.00,,0.00,,,,98.87,,,,,,NA
2009-5-3 9:00,2009,5,3,9:00,-18.80,,-20.90,,83.00,,10.00,,4.00,,,,98.86,,,,,,NA
2009-5-3 10:00,2009,5,3,10:00,-19.30,,-21.50,,83.00,,8.00,,7.00,,,,98.86,,,,,,NA
2009-5-3 11:00,2009,5,3,11:00,-19.00,,-21.30,,82.00,,7.00,,4.00,,,,98.82,,,,,,NA
2009-5-3 12:00,2009,5,3,12:00,-18.20,,-20.30,,84.00,,10.00,,4.00,,,,98.84,,,,,,NA
2009-5-3 13:00,2009,5,3,13:00,-17.40,,-19.60,,83.00,,21.00,,2.00,,,,98.83,,,,,,NA
2009-5-3 14:00,2009,5,3,14:00,-17.20,,-19.80,,80.00,,23.00,,2.00,,,,98.82,,,,,,NA
2009-5-3 15:00,2009,5,3,15:00,-17.80,,-20.00,,83.00,,2.00,,9.00,,,,98.88,,,,,,NA
2009-5-3 16:00,2009,5,3,16:00,-18.00,,-20.10,,84.00,,34.00,,9.00,,,,99.00,,,,,,NA
2009-5-3 17:00,2009,5,3,17:00,-17.80,,-20.00,,83.00,,27.00,,11.00,,,,99.10,,,,-25.00,,NA
2009-5-3 18:00,2009,5,3,18:00,-17.60,,-19.70,,84.00,,28.00,,6.00,,,,99.18,,,,,,NA
2009-5-3 19:00,2009,5,3,19:00,-17.60,,-19.90,,82.00,,33.00,,6.00,,,,99.32,,,,,,NA
2009-5-3 20:00,2009,5,3,20:00,-19.30,,-21.70,,81.00,,27.00,,9.00,,,,99.41,,,,,,NA
2009-5-3 21:00,2009,5,3,21:00,-18.90,,-21.20,,82.00,,27.00,,6.00,,,,99.47,,,,,,NA
2009-5-3 22:00,2009,5,3,22:00,-18.70,,-20.60,,85.00,,5.00,,6.00,,,,99.52,,,,,,NA
2009-5-3 23:00,2009,5,3,23:00,-18.80,,-20.80,,84.00,,0.00,,0.00,,,,99.57,,,,,,NA
2009-5-4 0:00,2009,5,4,0:00,-19.30,,-21.30,,84.00,,10.00,,2.00,,,,99.65,,,,,,NA
2009-5-4 1:00,2009,5,4,1:00,-18.80,,-20.70,,85.00,,5.00,,4.00,,,,99.74,,,,,,NA
2009-5-4 2:00,2009,5,4,2:00,-20.70,,-22.60,,85.00,,28.00,,6.00,,,,99.78,,,,,,NA
2009-5-4 3:00,2009,5,4,3:00,-18.50,,-20.50,,84.00,,0.00,,0.00,,,,99.83,,,,,,NA
2009-5-4 4:00,2009,5,4,4:00,-17.50,,-19.50,,84.00,,0.00,,0.00,,,,99.85,,,,,,NA
2009-5-4 5:00,2009,5,4,5:00,-19.00,,-21.10,,83.00,,10.00,,4.00,,,,99.92,,,,,,NA
2009-5-4 6:00,2009,5,4,6:00,-19.40,,-21.80,,81.00,,35.00,,2.00,,,,99.95,,,,,,NA
2009-5-4 7:00,2009,5,4,7:00,-19.70,,-21.90,,83.00,,27.00,,2.00,,,,100.00,,,,,,NA
2009-5-4 8:00,2009,5,4,8:00,-18.50,,-21.10,,80.00,,0.00,,0.00,,,,100.02,,,,,,NA
2009-5-4 9:00,2009,5,4,9:00,-17.40,,-20.40,,77.00,,0.00,,0.00,,,,100.03,,,,,,NA
2009-5-4 10:00,2009,5,4,10:00,-18.60,,-21.80,,76.00,,0.00,,0.00,,,,100.05,,,,,,NA
2009-5-4 11:00,2009,5,4,11:00,-18.40,,-21.20,,79.00,,23.00,,4.00,,,,100.04,,,,,,NA
2009-5-4 12:00,2009,5,4,12:00,-18.70,,-21.10,,81.00,,6.00,,6.00,,,,100.07,,,,,,NA
2009-5-4 13:00,2009,5,4,13:00,-18.20,,-21.30,,77.00,,31.00,,4.00,,,,100.09,,,,,,NA
2009-5-4 14:00,2009,5,4,14:00,-18.00,,-20.70,,79.00,,32.00,,6.00,,,,100.09,,,,,,NA
2009-5-4 15:00,2009,5,4,15:00,-18.20,,-20.80,,80.00,,33.00,,4.00,,,,100.13,,,,,,NA
2009-5-4 16:00,2009,5,4,16:00,-18.30,,-21.30,,77.00,,31.00,,4.00,,,,100.15,,,,,,NA
2009-5-4 17:00,2009,5,4,17:00,-18.80,,-20.70,,85.00,,34.00,,6.00,,,,100.18,,,,,,NA
2009-5-4 18:00,2009,5,4,18:00,-18.60,,-20.40,,86.00,,31.00,,6.00,,,,100.19,,,,,,NA
2009-5-4 19:00,2009,5,4,19:00,-20.40,,-22.20,,85.00,,33.00,,7.00,,,,100.21,,,,,,NA
2009-5-4 20:00,2009,5,4,20:00,-19.80,,-21.80,,84.00,,33.00,,7.00,,,,100.22,,,,,,NA
2009-5-4 21:00,2009,5,4,21:00,-18.50,,-20.00,,88.00,,1.00,,4.00,,,,100.22,,,,,,NA
2009-5-4 22:00,2009,5,4,22:00,-18.50,,-20.30,,86.00,,22.00,,2.00,,,,100.26,,,,,,NA
2009-5-4 23:00,2009,5,4,23:00,-18.70,,-20.50,,86.00,,20.00,,4.00,,,,100.25,,,,,,NA
2009-5-5 0:00,2009,5,5,0:00,-19.70,,-21.50,,86.00,,20.00,,7.00,,,,100.23,,,,,,NA
2009-5-5 1:00,2009,5,5,1:00,-19.90,,-21.80,,85.00,,15.00,,4.00,,,,100.26,,,,,,NA
2009-5-5 2:00,2009,5,5,2:00,-19.30,,-21.20,,85.00,,16.00,,6.00,,,,100.26,,,,,,NA
2009-5-5 3:00,2009,5,5,3:00,-20.40,,-22.40,,84.00,,20.00,,6.00,,,,100.26,,,,,,NA
2009-5-5 4:00,2009,5,5,4:00,-19.60,,-21.50,,85.00,,17.00,,2.00,,,,100.25,,,,,,NA
2009-5-5 5:00,2009,5,5,5:00,-19.80,,-21.70,,85.00,,27.00,,4.00,,,,100.25,,,,,,NA
2009-5-5 6:00,2009,5,5,6:00,-19.50,,-21.40,,85.00,,27.00,,4.00,,,,100.28,,,,,,NA
2009-5-5 7:00,2009,5,5,7:00,-19.20,,-21.10,,85.00,,27.00,,6.00,,,,100.27,,,,,,NA
