2009-8-1 0:00,2009,8,1,0:00,0.70,,-0.10,,94.00,,35.00,,9.00,,,,101.13,,,,,,NA
2009-8-1 1:00,2009,8,1,1:00,0.60,,0.00,,96.00,,35.00,,11.00,,,,101.12,,,,,,NA
2009-8-1 2:00,2009,8,1,2:00,0.40,,0.00,,97.00,,32.00,,9.00,,,,101.12,,,,,,NA
2009-8-1 3:00,2009,8,1,3:00,0.60,,0.20,,97.00,,31.00,,9.00,,,,101.15,,,,,,NA
2009-8-1 4:00,2009,8,1,4:00,0.70,,0.20,,96.00,,34.00,,7.00,,,,101.16,,,,,,NA
2009-8-1 5:00,2009,8,1,5:00,0.50,,-0.10,,96.00,,34.00,,11.00,,,,101.17,,,,,,NA
2009-8-1 6:00,2009,8,1,6:00,0.80,,0.10,,95.00,,33.00,,13.00,,,,101.19,,,,,,NA
2009-8-1 7:00,2009,8,1,7:00,0.80,,-0.20,,93.00,,33.00,,7.00,,,,101.21,,,,,,NA
2009-8-1 8:00,2009,8,1,8:00,0.90,,0.00,,94.00,,36.00,,13.00,,,,101.22,,,,,,NA
2009-8-1 9:00,2009,8,1,9:00,1.00,,0.00,,93.00,,36.00,,6.00,,,,101.25,,,,,,NA
2009-8-1 10:00,2009,8,1,10:00,1.30,,0.20,,92.00,,36.00,,7.00,,,,101.25,,,,,,NA
2009-8-1 11:00,2009,8,1,11:00,1.10,,0.10,,93.00,,1.00,,13.00,,,,101.25,,,,,,NA
2009-8-1 12:00,2009,8,1,12:00,0.80,,-0.20,,93.00,,1.00,,11.00,,,,101.26,,,,,,NA
2009-8-1 13:00,2009,8,1,13:00,0.90,,-0.20,,92.00,,1.00,,9.00,,,,101.26,,,,,,NA
2009-8-1 14:00,2009,8,1,14:00,1.30,,0.00,,91.00,,34.00,,11.00,,,,101.28,,,,,,NA
2009-8-1 15:00,2009,8,1,15:00,1.20,,-0.10,,91.00,,36.00,,9.00,,,,101.29,,,,,,NA
2009-8-1 16:00,2009,8,1,16:00,1.40,,0.20,,92.00,,36.00,,7.00,,,,101.30,,,,,,NA
2009-8-1 17:00,2009,8,1,17:00,1.20,,0.00,,92.00,,35.00,,7.00,,,,101.33,,,,,,NA
2009-8-1 18:00,2009,8,1,18:00,0.90,,-0.30,,92.00,,30.00,,6.00,,,,101.34,,,,,,NA
