2009-9-1 0:00,2009,9,1,0:00,-1.40,,-2.10,,95.00,,24.00,,2.00,,,,99.83,,,,,,NA
2009-9-1 1:00,2009,9,1,1:00,-1.30,,-2.10,,94.00,,28.00,,6.00,,,,99.85,,,,,,NA
2009-9-1 2:00,2009,9,1,2:00,-0.90,,-1.80,,94.00,,29.00,,2.00,,,,99.84,,,,,,NA
2009-9-1 3:00,2009,9,1,3:00,-1.90,,-2.50,,96.00,,32.00,,2.00,,,,99.86,,,,,,NA
2009-9-1 4:00,2009,9,1,4:00,-2.10,,-2.40,,98.00,,9.00,,2.00,,,,99.88,,,,,,NA
2009-9-1 5:00,2009,9,1,5:00,-2.20,,-2.70,,96.00,,12.00,,2.00,,,,99.91,,,,,,NA
2009-9-1 6:00,2009,9,1,6:00,-2.20,,-2.70,,96.00,,18.00,,2.00,,,,99.90,,,,,,NA
2009-9-1 7:00,2009,9,1,7:00,-2.10,,-2.30,,99.00,,29.00,,4.00,,,,99.88,,,,,,NA
2009-9-1 8:00,2009,9,1,8:00,-1.60,,-1.80,,99.00,,12.00,,2.00,,,,99.88,,,,,,NA
2009-9-1 9:00,2009,9,1,9:00,-1.00,,-1.40,,97.00,,4.00,,6.00,,,,99.87,,,,,,NA
2009-9-1 10:00,2009,9,1,10:00,-1.20,,-2.70,,90.00,,7.00,,6.00,,,,99.85,,,,,,NA
2009-9-1 11:00,2009,9,1,11:00,-1.60,,-3.10,,89.00,,4.00,,6.00,,,,99.85,,,,,,NA
2009-9-1 12:00,2009,9,1,12:00,-1.60,,-3.40,,87.00,,4.00,,6.00,,,,99.85,,,,,,NA
2009-9-1 13:00,2009,9,1,13:00,-1.50,,-3.60,,86.00,,8.00,,6.00,,,,99.85,,,,,,NA
2009-9-1 14:00,2009,9,1,14:00,-1.30,,-3.40,,86.00,,7.00,,4.00,,,,99.85,,,,,,NA
2009-9-1 15:00,2009,9,1,15:00,-2.00,,-4.10,,86.00,,5.00,,7.00,,,,99.85,,,,,,NA
2009-9-1 16:00,2009,9,1,16:00,-2.40,,-4.10,,88.00,,5.00,,9.00,,,,99.85,,,,,,NA
2009-9-1 17:00,2009,9,1,17:00,-2.70,,-4.30,,89.00,,3.00,,11.00,,,,99.86,,,,-7.00,,NA
2009-9-1 18:00,2009,9,1,18:00,-2.60,,-4.10,,89.00,,3.00,,6.00,,,,99.87,,,,,,NA
2009-9-1 19:00,2009,9,1,19:00,-2.90,,-4.40,,89.00,,2.00,,6.00,,,,99.89,,,,,,NA
2009-9-1 20:00,2009,9,1,20:00,-3.60,,-4.50,,93.00,,2.00,,7.00,,,,99.91,,,,,,NA
2009-9-1 21:00,2009,9,1,21:00,-4.10,,-4.90,,94.00,,2.00,,4.00,,,,99.92,,,,,,NA
2009-9-1 22:00,2009,9,1,22:00,-4.90,,-5.30,,97.00,,2.00,,4.00,,,,99.92,,,,,,NA
2009-9-1 23:00,2009,9,1,23:00,-5.50,,-5.90,,97.00,,0.00,,0.00,,,,99.93,,,,,,NA
2009-9-2 0:00,2009,9,2,0:00,-5.60,,-6.00,,97.00,,7.00,,2.00,,,,99.92,,,,,,NA
2009-9-2 1:00,2009,9,2,1:00,-5.70,,-6.10,,97.00,,5.00,,4.00,,,,99.94,,,,,,NA
2009-9-2 2:00,2009,9,2,2:00,-5.90,,-6.40,,96.00,,6.00,,2.00,,,,99.95,,,,,,NA
