1980	25.80	27.20	26.20	25.70	26.70	26.40	26.50	26.60	27.40	26.70	26.60	27.40	26.53
1981	25.50	25.60	26.50	26.40	26.20	26.60	25.70	26.40	25.90	27.30	26.80	26.50	26.36
1982	25.70	26.10	25.70	26.20	26.30	26.70	26.60	27.30	27.80	28.10	28.00	26.30	26.75
1983	28.50	28.40	99	26.80	27.80	26.70	27.20	26.40	27.20	26.40	26.90	25.40	27.14
1984	25.30	25.80	25.90	25.90	99	26.70	27.20	27.10	26.60	27.40	27.00	27.20	26.37
1985	27.10	25.80	26.50	27.00	26.00	25.70	26.20	26.50	27.00	27.50	26.60	26.10	26.59
1986	25.60	27.10	25.50	26.60	26.40	99	25.80	28.20	27.10	26.80	26.60	27.00	26.52
1987	26.10	26.40	26.50	26.40	27.00	26.60	27.90	29.10	27.90	28.50	28.00	27.70	27.28
1988	26.20	26.50	28.10	26.60	26.20	26.30	26.40	27.70	99	27.80	26.50	26.40	26.93
1989	25.60	25.10	25.70	25.60	25.40	25.80	99	99	99	99	27.10	99	99
1990	26.20	26.30	25.80	26.10	26.80	27.00	26.00	27.40	27.90	99	27.70	26.60	26.84
1991	26.00	26.60	99	26.10	26.80	27.40	26.80	27.00	27.00	27.90	28.70	99	26.93
1992	27.30	99	26.10	27.00	27.70	99	99	26.10	99	28.20	27.70	26.10	99
1993	26.10	25.80	99	26.20	99	27.20	26.70	27.50	28.00	27.20	99	26.70	26.70
1994	25.80	25.50	99	26.30	99	26.20	26.70	27.50	27.60	27.80	99	99	26.62
1995	26.90	99	27.00	26.30	26.30	26.70	27.50	99	28.40	28.40	26.70	26.70	27.11
1996	27.40	26.00	26.20	26.00	26.30	99	26.30	27.10	28.20	27.70	27.70	26.80	26.81
1997	26.20	99	25.50	99	26.90	27.90	28.70	28.20	99	29.80	27.80	27.10	27.41
1998	26.80	27.50	99	26.90	26.30	26.40	26.60	27.60	27.00	99	27.00	27.50	26.91
1999	25.40	25.40	99	25.50	99	26.00	26.10	26.50	27.10	27.30	27.70	26.70	26.38
2000	25.90	25.90	25.70	25.60	26.50	26.80	26.20	26.50	27.30	27.30	27.60	27.20	26.50
2001	25.20	26.20	26.80	26.30	27.50	25.70	26.80	28.30	27.90	29.10	28.50	27.10	27.13
2002	26.80	26.30	26.80	25.90	26.90	99	27.90	28.10	28.90	28.00	27.70	26.80	27.32
2003	27.60	27.00	26.70	26.60	26.70	27.00	27.30	27.40	27.80	28.30	28.00	27.90	27.27
2004	27.00	26.60	26.40	26.80	26.80	26.70	26.90	27.50	99	28.00	28.80	27.30	27.32
2005	27.60	26.70	27.70	99	27.30	27.80	27.40	28.50	26.60	28.80	99	26.40	27.54
2006	26.80	26.50	26.60	26.60	26.20	26.10	27.30	28.10	28.60	29.60	27.00	27.30	27.15
2007	26.40	27.60	26.10	26.50	26.90	26.90	27.20	27.0	27.6	28.1	28.2	26.3	27.15
2008	25.9	25.8	26.3	26.4	26.1	26.4	27.2	27.9	27.7	27.5	27.1	26.6	26.72
2009	25.8	25.9	26.3	26.7	26.5	26.7	99	99	29.9
