1941	24.3	24.2	26.4	28.3	27.9	27.9	27.8	26.7	27.1	25.9	24.3	22.6	26.17				
1942	20.5	25.8	26.3	27.3	27.8	27.3	27.4	26.7	26.7	26.2	24.3	21.9	25.74				
1943	19.7	21.9	25.7	26.5	27.7	27.8	27.1	26.8	27.0	26.0	23.8	20.6	25.16				
1944	21.8	24.0	26.8	28.4	27.9	27.5	27.4	27.0	27.1	26.5	24.9	19.5	25.82				
1945	99	99	99	99	99	99	99	99	99	99	99	99	99				
1946	99	99	99	99	99	99	99	99	99	99	99	99	99				
1947	20.8	23.7	26.0	28.0	27.7	27.6	26.9	27.0	26.8	25.8	23.7	21.2	25.44				
1948	21.0	24.1	26.2	24.7	27.7	27.6	27.2	27.1	26.4	25.8	21.8	22.1	25.07				
1949	19.6	22.9	26.3	26.3	27.5	28.7	26.8	27.1	26.7	26.4	23.9	22.4	25.36				
1950	21.9	21.5	26.4	28.6	27.8	27.3	27.4	26.7	27.1	25.6	24.0	19.0	25.56				
1951	20.4	22.8	25.8	28.1	27.3	26.8	27.5	27.3	27.0	25.6	25.1	21.3	25.22				
1952	21.3	24.5	26.5	28.0	28.4	27.8	27.1	26.8	26.6	26.5	24.3	19.5	25.76				
1953	21.7	22.9	26.4	27.8	27.5	27.6	27.5	27.2	26.7	26.9	24.4	21.6	25.51				
1954	23.1	23.8	25.4	28.7	27.3	27.9	27.9	26.8	26.7	25.3	23.5	20.2	25.67				
1955	18.5	23.4	26.3	27.8	28.4	26.9	27.1	26.4	26.9	25.7	22.6	19.7	25.02				
1956	19.4	24.2	26.6	27.6	27.1	27.3	27.1	26.7	26.9	25.9	23.4	20.8	25.16				
1957	21.7	22.5	26.6	28.8	28.6	27.8	27.4	27.7	27.9	26.2	24.4	22.2	25.87				
1958	21.6	22.1	28.1	29.9	28.8	28.0	27.7	27.1	27.0	26.1	22.4	19.6	25.92				
1959	20.9	24.2	24.8	28.3	27.8	28.3	27.0	27.1	26.3	26.0	25.1	23.7	25.45				
1960	21.7	23.2	27.8	29.3	28.3	28.7	27.1	27.3	26.9	26.6	25.8	22.9	26.37				
