2000	3.70	6.40	7.40	10.10	15.90	19.00	17.90	20.30	17.00	12.10	8.50	7.60	11.96
2001	5.60	5.30	9.40	8.70	15.70	17.60	19.90	20.40	13.70	14.90	5.20	2.10	12.00
2002	5.10	7.60	9.10	11.00	13.50	19.10	18.90	18.80	15.10	12.20	8.90	7.40	11.78
2003	2.40	3.40	10.20	12.00	14.90	22.10	21.30	25.20	16.80	9.90	8.20	4.50	12.82
2004	4.70	4.50	6.50	10.30	13.80	18.90	19.60	19.60	17.10	13.30	6.90	3.30	11.64
2005	4.20	2.10	7.60	10.90	14.90	20.30	20.50	19.20	17.00	14.90	5.60	2.50	11.71
2006	2.50	2.80	6.90	10.60	14.40	19.90	24.80	17.30	18.80	14.70	9.20	4.20	12.03
2007	6.50	7.70	7.60	15.10	15.20	18.00	18.30	18.1	14.8	11.3	5.9	3.9	11.89
2008	5.7	6.5	6.9	9.4	16.1	17.8	19.6	18.9	14.6	11.1	7.1	3.2	11.47
2009	1.4	3.8	7.7	11.8	15.8	18.4
