1855	2.75	-0.55	4.35	8.65	10.3	14.1	17.05	16.95	14.6	11.75	6.15	3.9	9.17	
1856	5.35	6.3	5.15	8.9	10.8	14.95	16.3	17.95	13.45	12.25	6.2	5.3	10.24	
1857	3.7	4.8	6.3	8.35	12.65	16.8	17.45	19.05	16.15	13.1	9.05	8.4	11.32	
1858	4.6	3.45	5.75	9.6	11.45	17.95	15.9	16.95	16.2	11.35	5.1	5.85	10.35	
1859	5.4	7	9	8.75	12.55	16.35	19.8	17.7	14.3	11.65	6.9	2.85	11.02	
1860	5.45	2.8	6.05	7.2	12.75	13.35	15.3	15.1	12.55	11.2	5.85	3.1	9.23	
1861	2.2	6.05	7.3	8.55	11.85	16.15	16.15	17.15	14.2	13.95	5.65	5.6	10.4	
1862	4.75	6.15	6.8	9.85	13.5	13.55	14.75	15.35	14.8	12.1	5.2	7.2	10.33	
1863	6	6.55	7.25	9.95	11.7	14.55	16.5	17.05	12.45	12	8.75	7.25	10.83	
1864	3.75	2.95	6.6	9.6	13.25	14.35	16.65	15.55	14.55	10.8	6.2	3.85	9.84	
1865	2.75	3.3	3.35	12.1	13.1	16.6	17.45	15.7	17.45	11.95	7.75	6.1	10.63	
1866	6.55	6	5.25	9.7	10.55	16.2	17.1	15.85	14.05	11.9	8.05	7.1	10.69	
1867	1.85	7.75	4	10.25	12	14.85	15.8	16.6	14.85	10.2	5.9	3.65	9.81	
1868	3.4	6.85	7.25	9.6	14	16.35	19.8	17.45	15.85	9.65	5.85	8.7	11.23	
1869	6.1	8.25	4.45	10.65	11.15	13.6	17.5	16.2	15.2	10.55	7.2	3.5	10.36	
1870	4.4	2.95	5.35	9.2	11.8	16.3	18.6	16.6	14.15	11.05	6.35	1.4	9.85	
1871	1.3	6.2	7.95	9.9	11.6	13.2	16.5	17.9	14.55	10.6	4.5	3.55	9.81	
1872	5.3	7.75	7.7	9.45	10.65	14.55	18.05	16.45	14.5	9.55	7.75	6.8	10.71	
1873	6.35	2.4	6.75	8.6	11.15	14.9	16.8	17.1	13.3	9.8	7.65	5.7	10.04	
1874	6.2	4.9	7.25	10.4	11.1	14.9	17.65	15.95	14.6	11.55	6.85	1.65	10.25	
1875	7.05	2.4	5.4	8.35	12.75	14.9	15.4	16.85	16.25	10.35	6.45	3.85	10	
